Topic,Words,Frequency,Timestamp
22,"FEDERAL ORÇAMENTO ANO, FEDERAL ORÇAMENTO, PROJETO DE LEI CONGRESSO, DE LEI CONGRESSO NACIONAL, DE LEI CONGRESSO",6,2020
24,"ECONOMIA VICIO, RELAÇÃO EDITORIAL, FINANCEIROS RELAÇÃO, RECURSOS FINANCEIROS RELAÇÃO, TELECOMUNICAÇÃO NECESSIDADE",1,2020
25,"PANTANAL MATO, PANTANAL MATO GROSSENSE, PANTANAL, PROTEÇÃO MEIO AMBIENTE, TERRAS INDIGENAS",6,2020
26,"MS QUEIMADA, COMENTARIO PRONUNCIAMENTO SENADOR MAJOR, SALARIO REMUNERAÇÃO POLICIA, SALARIO REMUNERAÇÃO POLICIA CIVIL, PRONUNCIAMENTO SENADOR MAJOR OLIMPIO",1,2020
27,"COMPLEMENTAR, LEI COMPLEMENTAR PLP, PROJETO DE LEI COMPLEMENTAR, DE LEI COMPLEMENTAR PLP, COMPLEMENTAR PLP",11,2020
29,"HOSPITAL TRATAMENTO PACIENTE, SITUAÇÃO SAUDE PUBLICA HOSPITAL, FEDERAL DF PROVIDENCIA, DISTRITO FEDERAL DF PROVIDENCIA, DF PROVIDENCIA",1,2020
30,"TRANSPORTES, DOS TRANSPORTES, INFRA ESTRUTURA DOS, INFRA ESTRUTURA DOS TRANSPORTES, DEPARTAMENTO NACIONAL DE INFRA",5,2020
31,"PAIS ESTRANGEIRO REGISTRO IMPORTANCIA, SANEAMENTO BASICO COMPETENCIA, CARENCIA ASSISTENCIA, LEGISLAÇÃO SANEAMENTO BASICO COMPETENCIA, LEI ATUALIZAÇÃO LEGISLAÇÃO SANEAMENTO",4,2020
33,"BANCO CENTRAL, BANCO, CENTRAL DO BRASIL BACEN, BRASIL BACEN, DO BRASIL BACEN",6,2020
34,"ESTADOS MUNICIPIOS ENFASE ESTADO, MT SOLICITAÇÃO PAULO, FERROVIA EDUCAÇÃO, MT SOLICITAÇÃO PAULO GUEDES, FUNDO FINANCEIRO AUXILIO",1,2020
36,"PUBLICA ADMINISTRAÇÃO PUBLICA, ONG REGIÃO AMAZONICA COMENTARIO, APURAÇÃO CRIME DE RESPONSABILIDADE, TRIBUTARIA RENUNCIA NATUREZA FISCAL, DESONERAÇÃO TRIBUTARIA RENUNCIA",2,2020
37,"CONSTITUIÇÃO PEC, PROPOSTA DE EMENDA, PROPOSTA DE EMENDA CONSTITUIÇÃO, EMENDA CONSTITUIÇÃO PEC, DE EMENDA CONSTITUIÇÃO PEC",10,2020
38,"REPUDIO DECISÃO MINISTRO, SEGURANÇA PUBLICA ENCAMINHAMENTO, NOTIFICAÇÃO GOVERNADOR, MOTIVO INTERVENÇÃO, PUBLICA ENCAMINHAMENTO",1,2020
39,"TELECOMUNICAÇÕES, DE TELECOMUNICAÇÕES, UNIVERSALIZAÇÃO DOS SERVIÇOS DE, DE UNIVERSALIZAÇÃO DOS SERVIÇOS, SERVIÇOS DE TELECOMUNICAÇÕES",6,2020
40,"PLENARIO VOTAÇÃO PROJETO, PLENARIO VOTAÇÃO PROJETO DE, ASSINATURA SOLICITAÇÃO, ALCOLUMBRE PRESIDENTE SENADO REALIZAÇÃO, PLENARIO VOTAÇÃO",1,2020
42,"RESPOSTA QUESTÃO DE ORDEM, RESPOSTA QUESTÃO, RESPOSTA QUESTÃO DE, APRESENTAÇÃO QUESTÃO DE ORDEM, APRESENTAÇÃO QUESTÃO DE",17,2020
43,"RACISMO, CRIME HEDIONDO, COMENTARIO RELATOR COMISSÃO, DISCUSSÃO DEFINIÇÃO PRIORIDADE, DIVULGAÇÃO DADOS MINISTERIO DA",6,2020
45,"VETO, ORÇAMENTO IMPOSITIVO, MANUTENÇÃO VETO, VETO VET ORÇAMENTO IMPOSITIVO, MANUTENÇÃO VETO VET ORÇAMENTO",8,2020
47,"CONTAS DA, CONTAS DA UNIÃO TCU, TRIBUNAL DE CONTAS DA, DE CONTAS DA UNIÃO, TRIBUNAL DE CONTAS",3,2020
49,"ESTADO DE RORAIMA, ESTADO DE RORAIMA RR, RORAIMA, MORTE AGRICULTOR MUNICIPIO RORAINOPOLIS, EUA ESTADO DE RORAIMA",2,2020
50,"NECESSIDADE GOVERNO FEDERAL URGENCIA, TERRAS INDIGENAS ESTADO DO, INDIGENAS ESTADO DO, DEMARCAÇÃO TERRAS INDIGENAS ESTADO, GOVERNO FEDERAL URGENCIA",1,2020
51,"INDICAÇÃO RECURSOS FINANCEIROS, DE PRESTAÇÃO CONTINUADA OBSERVAÇÃO, COMENTARIO AUMENTO MISERIA, DESEMPREGO APRESENTAÇÃO DADOS INSTITUTO, INDICAÇÃO RECURSOS",1,2020
52,"NEGRO, RACIAL, RACISMO, DISCRIMINAÇÃO, DISCRIMINAÇÃO RACIAL",6,2020
53,"NAVEGAÇÃO DE CABOTAGEM, AUTONOMIA EMPRESA, ECONOMICA CADE FUSÃO, ECONOMICA CADE FUSÃO EMPRESA, DEFESA ECONOMICA CADE FUSÃO",2,2020
-1,"ALTERAÇÃO LEI FEDERAL, DEBATES, DEBATES TEMATICOS, SESSÃO DE DEBATES, SESSÃO DE DEBATES TEMATICOS",2405,2021
0,"HOMENAGEM POSTUMA, SESSÃO ESPECIAL COMEMORAÇÃO, ESPECIAL COMEMORAÇÃO, ESPECIAL DESTINAÇÃO COMEMORAÇÃO, SESSÃO ESPECIAL DESTINAÇÃO COMEMORAÇÃO",114,2021
1,"TRIBUNAL FEDERAL, SUPREMO TRIBUNAL, TRIBUNAL FEDERAL STF, FEDERAL STF, SUPREMO TRIBUNAL FEDERAL",118,2021
2,"NOVO CORONAVIRUS, NOVO CORONAVIRUS COVID, CORONAVIRUS COVID, CORONAVIRUS, COVID",1020,2021
3,"COMBATE RACISMO, PREOCUPAÇÃO, RACISMO, DE BRASILIA, INCLUSÃO PAUTA",5,2021
4,"AMAZONAS, DO AMAZONAS, DO AMAZONAS AM, AMAZONAS AM, ESTADO DO AMAZONAS AM",12,2021
5,"JOSE ANIBAL ESTADO DE, SP SOLIDARIEDADE JOSE SERRA, JOSE SERRA TRATAMENTO DE, PAULO SP SOLIDARIEDADE JOSE, SERRA TRATAMENTO DE SAUDE",2,2021
6,"FEDERAL IMPROBIDADE ADMINISTRATIVA, LEI FEDERAL IMPROBIDADE ADMINISTRATIVA, LEI FEDERAL IMPROBIDADE, FEDERAL IMPROBIDADE, IMPROBIDADE ADMINISTRATIVA",13,2021
7,"LEGISLATIVO CONVOCAÇÃO PLEBISCITO, DECRETO LEGISLATIVO CONVOCAÇÃO PLEBISCITO, DE DECRETO LEGISLATIVO CONVOCAÇÃO, DECRETO LEGISLATIVO CONVOCAÇÃO, LEGISLATIVO CONVOCAÇÃO",13,2021
8,"EXPLORAÇÃO FERROVIA, MINISTERIO DA INFRAESTRUTURA, PORTARIA MINISTERIO DA, COMPETENCIA GABINETE, DE DECRETO LEGISLATIVO SUSTAÇÃO",48,2021
9,"DA EDUCAÇÃO, EDUCAÇÃO BASICA, DESENVOLVIMENTO DA EDUCAÇÃO, DA EDUCAÇÃO BASICA, DESENVOLVIMENTO DA EDUCAÇÃO BASICA",30,2021
10,"PETROBRAS, PETROLEO, PETROLEO BRASILEIRO PETROBRAS, BRASILEIRO PETROBRAS, PETROLEO BRASILEIRO",6,2021
11,"CANCER, DIAGNOSTICO, HOSPITAL, CANCER MULHER, COMBATE CANCER",27,2021
12,"SUPLENTE CIRO NOGUEIRA, ACOLHIMENTO SENADOR, SUPLENTE CIRO, SENADOR ESTADO DO PIAUI, DO PIAUI",5,2021
13,"FUTEBOL, CAMPEONATO, COMPETIÇÃO ESPORTIVA, DE CENSURA AUTOR FABIANO, CENSURA AUTOR FABIANO CONTARATO",8,2021
14,"ACRE, DO ACRE, ACRE AC, DO ACRE AC, ESTADO DO ACRE",4,2021
15,"IMPEACHMENT, PEDIDO IMPEACHMENT, RODRIGO PACHECO, CONSTITUIÇÃO JUSTIÇA DAVI ALCOLUMBRE, DE CONSTITUIÇÃO JUSTIÇA DAVI",2,2021
16,"RIO DE JANEIRO RJ, JANEIRO RJ, DE JANEIRO RJ, RIO DE JANEIRO, DE JANEIRO",3,2021
17,"RURAL, AGRICULTURA, EXTENSÃO RURAL, PRODUTOR RURAL, PRODUÇÃO",4,2021
18,"ELOGIO RODRIGO PACHECO SENADOR, PACHECO SENADOR ELEIÇÃO PRESIDENCIA, PACHECO SENADOR ELEIÇÃO, CANDIDATO DAVI ALCOLUMBRE PRESIDENTE, SENADO ELOGIO RODRIGO PACHECO",1,2021
19,"ALTERAÇÃO LEI FEDERAL, LEI ALTERAÇÃO LEI FEDERAL, LEI ALTERAÇÃO LEI, DE LEI ALTERAÇÃO LEI, PROJETO DE LEI ALTERAÇÃO",76,2021
20,"AÇÃO DE INCONSTITUCIONALIDADE, AÇÃO, RR, TRIBUNAL FEDERAL STF, SUPREMO TRIBUNAL FEDERAL",4,2021
21,"GRANDE DO SUL, RIO GRANDE DO SUL, GRANDE DO SUL RS, DO SUL, RIO GRANDE",12,2021
22,"POLICIAL MILITAR, SOCIAL CRESCIMENTO ECONOMICO EMPREGO, CRESCIMENTO ECONOMICO EMPREGO RENDA, LEI PROGRAMA NACIONAL QUALIDADE, QUALIDADE VIDA AGENTE SEGURANÇA",10,2021
23,"CATARINA, DE SANTA CATARINA, SANTA CATARINA, ESTADO DE SANTA CATARINA, ESTADO DE SANTA",31,2021
24,"REGISTRO DELIBERAÇÃO CONGRESSO, REGISTRO DELIBERAÇÃO CONGRESSO NACIONAL, NACIONAL DERRUBADA VETO VET, CONGRESSO NACIONAL DERRUBADA, CONGRESSO NACIONAL DERRUBADA VETO",2,2021
25,"LICENÇA AMBIENTAL, AMBIENTAL MEIO, AMBIENTAL MEIO AMBIENTE, AMBIENTAL, LICENCIAMENTO LICENÇA AMBIENTAL",17,2021
26,"DE MATO GROSSO, MATO GROSSO MT, DE MATO GROSSO MT, ESTADO DE MATO GROSSO, ESTADO DE MATO",1,2021
27,"PROJETO DE LEI COMPLEMENTAR, COMPLEMENTAR PLP, DE LEI COMPLEMENTAR PLP, LEI COMPLEMENTAR PLP CRIAÇÃO, COMPLEMENTAR PLP CRIAÇÃO",42,2021
28,"ARROIO DO, ARROIO DO SAL, ARROIO DO SAL RS, ARROIO, DO SAL",1,2021
29,"FEDERAL DF, DISTRITO FEDERAL DF, REFORMA ESTABELECIMENTO, PUBLICA POLICIA MILITAR POLICIA, REFORMA ESTABELECIMENTO DE ENSINO",6,2021
30,"TRANSPORTES, DOS TRANSPORTES, DOS TRANSPORTES DNIT, NACIONAL DE INFRA ESTRUTURA, DE INFRA ESTRUTURA DOS",6,2021
31,"DEFESA APROVAÇÃO PROJETO, INCLUSÃO PAUTA VOTAÇÃO, DE ENFERMAGEM, TRIBUTOS REGISTRO PROJETO, ENERGIA ELETRICA DEFESA APROVAÇÃO",9,2021
32,"COMUM, MERCADO COMUM, MERCOSUL, COMUM DO SUL, MERCADO COMUM DO SUL",8,2021
33,"BANCO, BANCO CENTRAL, DO BRASIL BACEN, CENTRAL DO BRASIL BACEN, BANCO CENTRAL DO BRASIL",7,2021
34,"ENERGETICOS, BANCO, DESENVOLVIMENTO ECONOMICO, REFORMA PREVIDENCIA SOCIAL EMENDA, REGULATORIO GAS",3,2021
35,"PARANA, DO PARANA, DO PARANA PR, ESTADO DO PARANA PR, PARANA PR",6,2021
36,"INSTALAÇÃO COMISSÃO PARLAMENTAR DE, DE INQUERITO CPI PANDEMIA, INQUERITO CPI PANDEMIA, CPI PANDEMIA, APRESENTAÇÃO QUESTÃO DE ORDEM",5,2021
37,"CONSTITUIÇÃO PEC, EMENDA CONSTITUIÇÃO PEC, PROPOSTA DE EMENDA CONSTITUIÇÃO, DE EMENDA CONSTITUIÇÃO PEC, PEC REGIME",36,2021
38,"BAHIA, DA BAHIA, ESTADO DA BAHIA BA, DA BAHIA BA, BAHIA BA",4,2021
39,"DE CORREIOS TELEGRAFOS, DE CORREIOS TELEGRAFOS ECT, TELEGRAFOS ECT, CORREIOS TELEGRAFOS ECT, EMPRESA BRASILEIRA DE CORREIOS",9,2021
40,"DE LEI DO SENADO, LEI DO SENADO PLS, PROJETO DE LEI DO, PRIVADO ORGANIZAÇÃO, OBJETIVO INTERESSE POLITICO",13,2021
41,"DA CAMARA PLC, LEI DA CAMARA PLC, CAMARA PLC, DE LEI DA CAMARA, DA CAMARA",19,2021
42,"QUESTÃO DE ORDEM, RESPOSTA QUESTÃO DE, RESPOSTA QUESTÃO DE ORDEM, RESPOSTA QUESTÃO, APRESENTAÇÃO QUESTÃO",8,2021
43,"COMISSÃO MISTA COMBATE, COMISSÃO MISTA COMBATE VIOLENCIA, MISTA COMBATE VIOLENCIA, COMBATE VIOLENCIA, ATUAÇÃO CONGRESSO NACIONAL SENADO",6,2021
44,"ENSINO SUPERIOR, PESSOA COM DEFICIENCIA, SUPERIOR CURSO TECNICO NIVEL, REVISÃO PROGRAMA ESPECIAL, REVISÃO PROGRAMA ESPECIAL ACESSO",2,2021
45,"VETO VET, AMPLIAÇÃO ACESSO TRATAMENTO, ACESSO TRATAMENTO, CANCER ATENDIMENTO RECEBIMENTO, ACESSO TRATAMENTO CANCER ATENDIMENTO",9,2021
46,"SERVIÇOS, SERVIÇOS ICMS, CIRCULAÇÃO DE MERCADORIAS SERVIÇOS, SOBRE CIRCULAÇÃO DE, SOBRE CIRCULAÇÃO DE MERCADORIAS",4,2021
47,"CONTAS DA UNIÃO TCU, DE CONTAS DA UNIÃO, TRIBUNAL DE CONTAS DA, TCU, TRIBUNAL DE CONTAS",8,2021
48,"PENAL, CRIME AMEAÇA ESTADO, CRIME AMEAÇA ESTADO DEMOCRATICO, CRIME CONTRA SEGURANÇA, CONTRA SEGURANÇA NACIONAL",62,2021
49,"ESTADO DE RORAIMA, ESTADO DE RORAIMA RR, INTEGRADO ENERGIA ELETRICA, EFETIVAÇÃO LEI FEDERAL, DE RORAIMA RR PROMULGAÇÃO",2,2021
50,"AGRICULTURA FAMILIAR AUSENCIA, AUSENCIA SEGURANÇA ALIMENTAÇÃO, ELOGIO APOIO GOVERNO, APOIO GOVERNO ESTADUAL ESTADO, APOIO GOVERNO ESTADUAL",1,2021
51,"ESTATISTICA, DE GEOGRAFIA ESTATISTICA IBGE, GEOGRAFIA ESTATISTICA, GEOGRAFIA ESTATISTICA IBGE, INSTITUTO BRASILEIRO DE GEOGRAFIA",4,2021
52,"RACIAL, NEGRO, DISCRIMINAÇÃO, DISCRIMINAÇÃO RACIAL, DIA NACIONAL CONSCIENTIZAÇÃO",17,2021
-1,"ALTERAÇÃO LEI FEDERAL, LEI COMPLEMENTAR, COMPLEMENTAR, ORIENTAÇÃO BANCADA, COMBUSTIVEL",2624,2022
0,"HOMENAGEM POSTUMA, PESAR, SESSÃO ESPECIAL COMEMORAÇÃO, ESPECIAL COMEMORAÇÃO, ANIVERSARIO DE FUNDAÇÃO",126,2022
1,"TRIBUNAL FEDERAL, SUPREMO, FEDERAL STF, SUPREMO TRIBUNAL, SUPREMO TRIBUNAL FEDERAL",158,2022
2,"COVID, NOVO CORONAVIRUS, NOVO CORONAVIRUS COVID, CORONAVIRUS COVID, CORONAVIRUS",202,2022
3,"POLITICA BRASIL COMENTARIO, CANDIDATO, POLITICA BRASIL, CITAÇÃO, DE ENFERMAGEM",4,2022
4,"AMAZONAS, DO AMAZONAS, ESTADO DO AMAZONAS AM, DO AMAZONAS AM, AMAZONAS AM",37,2022
5,"PERIODICO VEJA DELAÇÃO PREMIADA, VEJA DELAÇÃO PREMIADA PARTIDO, DELAÇÃO PREMIADA PARTIDO, DELAÇÃO PREMIADA PARTIDO DOS, IMPRENSA PERIODICO VEJA DELAÇÃO",2,2022
6,"LUIZ INACIO, LULA DA SILVA, INACIO LULA DA, INACIO LULA DA SILVA, LUIZ INACIO LULA DA",28,2022
7,"REALIZAÇÃO ESTATISTICA, DE FOGO COMISSÃO, FOGO COMISSÃO, REGISTRO PRESENÇA PLENARIO MEMBROS, FOGO COMISSÃO DE",19,2022
8,"PROCESSO ADMINISTRATIVO ATUALIZAÇÃO COBERTURA, ATUALIZAÇÃO COBERTURA MEDICAMENTOS, LEI FEDERAL NORMAS PROCESSO, FARMACEUTICO AMBITO SUPLEMENTAÇÃO SAUDE, ATUALIZAÇÃO COBERTURA MEDICAMENTOS PROCEDIMENTO",73,2022
9,"DA EDUCAÇÃO, DESENVOLVIMENTO DA EDUCAÇÃO, DA EDUCAÇÃO MEC, MINISTERIO DA EDUCAÇÃO MEC, EDUCAÇÃO MEC",48,2022
10,"PETROLEO, PETROLEO BRASILEIRO PETROBRAS, BRASILEIRO PETROBRAS, PETROLEO BRASILEIRO, COMBUSTIVEL",27,2022
11,"CANCER, MEDICO, SAUDE SUS, UNICO DE SAUDE SUS, UNICO DE SAUDE",42,2022
12,"DO PIAUI, DO PIAUI PI, PIAUI PI, ESTADO DO PIAUI, ESTADO DO PIAUI PI",3,2022
13,"FUTEBOL, CLUBE, CLUBE FUTEBOL, ESTADIO, CAMPEONATO",11,2022
14,"ACRE, DO ACRE, ACRE AC, ESTADO DO ACRE AC, ESTADO DO ACRE",8,2022
15,"LEI FEDERAL IMPEACHMENT, FEDERAL IMPEACHMENT, IMPEACHMENT, CRIAÇÃO COMISSÃO JURISTA, IMPEACHMENT COMENTARIO",7,2022
16,"RIO DE JANEIRO RJ, RIO DE JANEIRO, JANEIRO, ESTADO DO RIO DE, DO RIO DE JANEIRO",5,2022
17,"AGRICULTURA, FERTILIZANTE, GUERRA RUSSIA, RUSSIA UCRANIA, RUSSIA",13,2022
18,"LIBERAL, BLOCO PARLAMENTAR, TRABALHISTA BRASILEIRO PTB, PARTIDO TRABALHISTA BRASILEIRO, TRABALHISTA BRASILEIRO",12,2022
19,"CRIAÇÃO LEI FEDERAL, ALTERAÇÃO LEI FEDERAL, LEI ALTERAÇÃO LEI FEDERAL, LEI CRIAÇÃO LEI FEDERAL, DE LEI CRIAÇÃO LEI",144,2022
20,"UNIÃO FEDERAL AUTARQUIA FUNDAÇÃO, REGIME PREVIDENCIA COMPLEMENTAR, FATOR DE CONVERSÃO, UNIÃO TRIBUNAL, FEDERAL AUTARQUIA FUNDAÇÃO",16,2022
21,"DO SUL RS, RIO GRANDE DO SUL, GRANDE DO SUL RS, RIO GRANDE, DO SUL",13,2022
22,"ATIVIDADE POLITICA, COMENTARIO ATIVIDADE, TRAFICO DROGA ENTORPECENTE DEFESA, PRONUNCIAMENTO SENADOR ORIOVISTO GUIMARÃES, COMENTARIO NECESSIDADE UTILIZAÇÃO",11,2022
23,"CATARINA, SANTA CATARINA, DE SANTA CATARINA, ESTADO DE SANTA CATARINA, ESTADO DE SANTA",15,2022
24,"SOBRE OPERAÇÕES, FINANCEIRA, FINANCEIRA TRANSPARENCIA ADMINISTRATIVA, COBRANÇA INSTITUIÇÃO FINANCEIRA, COVID FINANCIAMENTO",4,2022
25,"INCLUSÃO PAUTA PROJETO, PAUTA PROJETO DE, INTERNACIONAL MEIO AMBIENTE, PRODUÇÃO COMERCIALIZAÇÃO PRODUTO, HIPOTESE AUTORIA MEDICO TRABALHADOR",5,2022
26,"PESQUISA AGROPECUARIA, DE PESQUISA AGROPECUARIA, EMPRESA BRASILEIRA DE PESQUISA, PESQUISA AGROPECUARIA EMBRAPA, BRASILEIRA DE PESQUISA AGROPECUARIA",6,2022
27,"COMPLEMENTAR, DE LEI COMPLEMENTAR PLP, LEI COMPLEMENTAR PLP, COMPLEMENTAR PLP, PROJETO DE LEI COMPLEMENTAR",16,2022
28,"PORTARIA, SUSTAÇÃO, SUSTAÇÃO PORTARIA, DE DECRETO LEGISLATIVO SUSTAÇÃO, LEGISLATIVO SUSTAÇÃO",1,2022
29,"DISTRITO FEDERAL DF, FEDERAL DF, SOLICITAÇÃO DELIBERAÇÃO REQUERIMENTO, DELIBERAÇÃO REQUERIMENTO REALIZAÇÃO, DELIBERAÇÃO REQUERIMENTO REALIZAÇÃO SESSÃO",5,2022
30,"TRANSPORTES, AGENCIA NACIONAL DE TRANSPORTES, NACIONAL DE TRANSPORTES, DE TRANSPORTES, NACIONAL DE TRANSPORTES TERRESTRES",12,2022
31,"ANTECIPAÇÃO VOTAÇÃO, CORREÇÃO VALOR, DEFESA APROVAÇÃO PROJETO, DEFESA APROVAÇÃO PROJETO DE, DEFESA PROJETO DE LEI",13,2022
33,"BANCO CENTRAL, CENTRAL DO BRASIL BACEN, DO BRASIL BACEN, BANCO CENTRAL DO BRASIL, BANCO CENTRAL DO",5,2022
34,"ATIVO VIRTUAL, ECONOMICA FEDERAL CEF CENTRAIS, BRASILEIROS RESPONSABILIDADE, OLEO DIESEL REFERENCIA, ESTATAL BANCO DO",2,2022
35,"PARANA, DO PARANA, ESTADO DO PARANA, PARANA PR, DO PARANA PR",8,2022
36,"INQUERITO CPI INVESTIGAÇÃO INSTITUTO, CPI INVESTIGAÇÃO INSTITUTO, INVESTIGAÇÃO INSTITUTO, DEFESA INSTAURAÇÃO COMISSÃO PARLAMENTAR, DEFESA INSTAURAÇÃO COMISSÃO",3,2022
37,"PROPOSTA DE, CONSTITUIÇÃO PEC, EMENDA CONSTITUIÇÃO PEC, PROPOSTA DE EMENDA CONSTITUIÇÃO, APROVAÇÃO PROPOSTA DE EMENDA",11,2022
38,"BAHIA BA, DA BAHIA BA, ESTADO DA BAHIA BA, ESTADO DA BAHIA, CANTOR MULHER ORIGEM ESTADO",3,2022
39,"TELECOMUNICAÇÕES, DE TELECOMUNICAÇÕES, TELEVISÃO, NORMAS CLAUSULA, CONCESSÃO AUTORIZAÇÃO EXPLORAÇÃO",7,2022
40,"DO SENADO PLS, LEI DO SENADO PLS, PROJETO DE LEI DO, DO SENADO PLS AUTORIA, SENADO PLS AUTORIA",17,2022
41,"LEI DA CAMARA, CAMARA PLC, DE LEI DA CAMARA, LEI DA CAMARA PLC, DA CAMARA PLC",54,2022
42,"QUESTÃO DE ORDEM, DE ORDEM, ORDEM DO DIA, TRABALHO VOTAÇÃO MATERIA, DO DIA INFORMAÇÃO",2,2022
43,"COMBATE VIOLENCIA, HOMICIDIO, RACISMO, VIOLENCIA VITIMA, PREOCUPAÇÃO",6,2022
45,"VETO, VETO VET, CRITICA VETO VET, CRITICA VETO, PRESIDENTE DA REPUBLICA PROJETO",14,2022
46,"SOBRE CIRCULAÇÃO DE MERCADORIAS, SOBRE CIRCULAÇÃO, DE MERCADORIAS SERVIÇOS, DE MERCADORIAS SERVIÇOS ICMS, SOBRE CIRCULAÇÃO DE",4,2022
47,"TRIBUNAL DE CONTAS DA, DE CONTAS DA UNIÃO, DE CONTAS DA, CONTAS DA UNIÃO TCU, CONTAS DA",11,2022
48,"APRECIAÇÃO VOTAÇÃO PROJETO, APRECIAÇÃO VOTAÇÃO PROJETO DE, RECURSOS FINANCEIROS COMENTARIO APROVAÇÃO, SOLICITAÇÃO APRECIAÇÃO VOTAÇÃO, REPASSE RECURSOS FINANCEIROS COMENTARIO",1,2022
49,"CONEXÃO SISTEMA NACIONAL, ISOLAMENTO ESTADO DE RORAIMA, CRIAÇÃO EMPREGO RENDA AUMENTO, ISOLAMENTO ESTADO DE, SISTEMA NACIONAL ENERGIA ELETRICA",1,2022
50,"GRANDE DO NORTE, RIO GRANDE DO NORTE, GRANDE DO NORTE RN, DO NORTE RN, DO NORTE",5,2022
51,"GEOGRAFIA, DE GEOGRAFIA, DE GEOGRAFIA ESTATISTICA, INSTITUTO BRASILEIRO DE GEOGRAFIA, BRASILEIRO DE GEOGRAFIA ESTATISTICA",6,2022
52,"NEGRO, MULHER NEGRO, HOMENAGEM DIA NACIONAL MULHER, ESPECIAL REALIZAÇÃO HOMENAGEM DIA, ESPECIAL REALIZAÇÃO HOMENAGEM",11,2022
53,"EXPORTAÇÃO TECNOLOGIA, AEROPORTO NAVEGANTES, AEROPORTO NAVEGANTES SC, AEROPORTO, PORTO",1,2022
-1,"ALTERAÇÃO LEI, ALTERAÇÃO LEI FEDERAL, DE LEI ALTERAÇÃO, LEI ALTERAÇÃO, PROJETO DE LEI ALTERAÇÃO",2819,2023
0,"SESSÃO ESPECIAL COMEMORAÇÃO, ESPECIAL COMEMORAÇÃO, ANIVERSARIO DE FUNDAÇÃO, DE FUNDAÇÃO, HOMENAGEM POSTUMA",191,2023
1,"TRIBUNAL FEDERAL, FEDERAL STF, SUPREMO TRIBUNAL FEDERAL STF, SUPREMO TRIBUNAL FEDERAL, SUPREMO TRIBUNAL",241,2023
2,"COVID, CORONAVIRUS COVID, NOVO CORONAVIRUS COVID, CORONAVIRUS, NOVO CORONAVIRUS",47,2023
3,"PRESO PENITENCIARIA BRASILIA DF, PRESO PENITENCIARIA BRASILIA, PENITENCIARIA BRASILIA, PENITENCIARIA BRASILIA DF, PRESO PENITENCIARIA",9,2023
4,"AMAZONAS, DO AMAZONAS, AMAZONICA, ESTADO DO AMAZONAS AM, AMAZONAS AM",31,2023
5,"SÃO PAULO, PAULO SP, SÃO PAULO SP, ESTADO DE SÃO, ESTADO DE SÃO PAULO",8,2023
6,"LUIZ INACIO, INACIO LULA, INACIO LULA DA, LULA DA SILVA, LUIZ INACIO LULA DA",47,2023
7,"REGISTRO PARTICIPAÇÃO, REGISTRO PARTICIPAÇÃO ORADOR, HOMENAGEM DEMOCRACIA, COMEMORAÇÃO DATA HOMENAGEM DEMOCRACIA, CERIMONIA FORMATURA",23,2023
8,"NACIONAL DE SAUDE TRANSFERENCIA, PROVISORIA MPV EXTINÇÃO FUNDAÇÃO, TRANSFERENCIA COMPETENCIA PATRIMONIO QUADRO, TRANSFERENCIA COMPETENCIA PATRIMONIO, SERVIDOR PUBLICO CIVIL DESTINAÇÃO",39,2023
9,"DA EDUCAÇÃO, DE EDUCAÇÃO, DA EDUCAÇÃO MEC, MINISTERIO DA EDUCAÇÃO MEC, EDUCAÇÃO MEC",40,2023
10,"PETROLEO, BRASILEIRO PETROBRAS, PETROLEO BRASILEIRO PETROBRAS, PETROLEO BRASILEIRO, PETROBRAS",28,2023
11,"CANCER, DE SAUDE, HOSPITAL, UNICO DE SAUDE, DE SAUDE SUS",41,2023
12,"DO PIAUI, PIAUI, PIAUI PI, DO PIAUI PI, ESTADO DO PIAUI",2,2023
13,"FUTEBOL, CAMPEONATO, CAMPEONATO NACIONAL, CLUBE, CAMPEONATO MUNDIAL",30,2023
14,"ACRE, DO ACRE, ESTADO DO ACRE, ESTADO DO ACRE AC, DO ACRE AC",5,2023
15,"IMPEACHMENT, IMPEACHMENT DILMA, IMPEACHMENT DILMA ROUSSEFF, IMPEACHMENT DILMA ROUSSEFF PRESIDENTE, DILMA ROUSSEFF PRESIDENTE",3,2023
16,"JANEIRO, RIO DE JANEIRO RJ, JANEIRO RJ, DE JANEIRO RJ, DE JANEIRO",15,2023
17,"RURAL, AGRICULTURA, PRODUTOR, PRODUTOR RURAL, AGRICULTURA FAMILIAR",35,2023
18,"DEMOCRATICO, MOVIMENTO DEMOCRATICO, DEMOCRATICO BRASILEIRO, MOVIMENTO DEMOCRATICO BRASILEIRO, DEMOCRATICO BRASILEIRO MDB",8,2023
19,"LEI ALTERAÇÃO LEI FEDERAL, LEI ALTERAÇÃO LEI, DE LEI ALTERAÇÃO LEI, DE LEI ALTERAÇÃO, PROJETO DE LEI ALTERAÇÃO",160,2023
20,"SUPREMO TRIBUNAL, SUPREMO TRIBUNAL FEDERAL STF, TRIBUNAL FEDERAL STF, SUPREMO TRIBUNAL FEDERAL, FEDERAL STF",22,2023
21,"DO SUL RS, RIO GRANDE DO SUL, GRANDE DO SUL, GRANDE DO SUL RS, RIO GRANDE",37,2023
